"8DK","10EK","12EK","14EK","15EK","15EK","18EK","18EK","13EK","15EK","19EK","19EK","13EK","13EK","18EK","21EK","14EK","17EK","20EK","22EK"
"8CK","10DK","12EK","14EK","15EK","15EK","18EK","18EK","13EK","15EK","19EK","19EK","13EK","13EK","18EK","21EK","14EK","17EK","20EK","22EK"
"8CK","10CK","12DK","14EK","15DK","15DK","18EK","18EK","13EK","15EK","19EK","19EK","13EK","13EK","18EK","21 EK","14EK","17EK","20EK","22EK"
"8CK","10CK","12DK","14EK","15DK","15DK","18DK","18EK","13EK","15EK","19EK","19EK","13EK","13EK","18EK","21 EK","14EK","17EK","20EK","22EK"
"8CK","10CK","12DK","14EK","15DK","15DK","18DK","18EK","13EK","15EK","19EK","19EK","13EK","13EK","18EK","21 EK","14EK","17EK","20EK","22EK"
"8BK","10CK","12CK","14DK","15DK","15DK","18DK","17EK","13DK","15EK","18EK","18EK","13EK","13EK","18EK","20EK","14EK","17EK","20EK","21 EK"
"8BK","10CK","12CK","14DK","15CK","15DK","17DK","17DK","13DK","14EK","18EK","18EK","13EK","13EK","17EK","20EK","13EK","16EK","19EK","21 EK"
"8BK","10BK","12CK","13DK","14CK","14CK","17DK","17DK","13DK","14DK","18DK","18EK","13DK","13EK","17EK","20EK","13EK","16EK","19EK","21 EK"
"8BK","10BK","12CK","13DK","14CK","14CK","17CK","17DK","12DK","14DK","18DK","18EK","13DK","13EK","17EK","20EK","13EK","16EK","19EK","21 EK"
"8BK","10BK","11CK","13DK","14CK","14CK","17CK","17DK","12DK","14DK","17DK","17EK","13DK","13DK","17EK","19EK","13EK","16EK","19EK","20EK"
"8BK","10BK","11CK","13DK","14CK","14CK","17CK","16DK","12CK","14DK","17DK","17DK","12DK","12DK","17EK","19EK","13DK","16EK","19EK","20EK"
"8AK","10BK","11CK","13DK","14CK","14CK","16CK","16DK","12CK","13DK","17DK","17DK","12DK","12DK","17DK","19EK","13DK","15EK","19EK","20EK"
"8AK","9BK","11BK","13CK","14BK","14CK","16CK","16DK","12CK","13DK","17DK","17DK","12DK","12DK","16DK","19EK","12DK","15EK","18EK","20EK"
"8AK","9BK","11BK","13CK","14BK","13CK","16CK","16DK","12CK","13DK","17DK","16DK","12DK","12DK","16DK","19DK","12DK","15DK","18EK","20EK"
"8AK","9AK","11 BK","12CK","13BK","13BK","16CK","16DK","12CK","13DK","16DK","16DK","12CK","12DK","16DK","18DK","12DK","15DK","18EK","19EK"
"8AK","9AK","11BK","12CK","13BK","13BK","16CK","15CK","11CK","13CK","160K","16DK","12CK","12DK","16DK","18DK","12DK","15DK","18EK","19EK"
"7AK","9AK","11BK","12CK","13BK","13BK","15CK","15CK","11CK","12CK","16CK","16DK","12CK","12DK","16DK","18DK","12DK","15DK","18EK","19EK"
"7AK","9AK","1QBK","12CK","13BK","13BK","15CK","15CK","11CK","12CK","16CK","15DK","12CK","12DK","16DK","18DK","12DK","14DK","18EK","19EK"
"7AK","9AK","10BK","12CK","13BK","13BK","15CK","15CK","11CK","12CK","15CK","15DK","12CK","12DK","15DK","17DK","11DK","14DK","17EK","18EK"
"7AK","9AK","10BK","12CK","13AK","13BK","15BK","15CK","11CK","12CK","15CK","15DK","12CK","11DK","15DK","17DK","11CK","14DK","17EK","18DK"
"7AK","9AK","10BK","12BK","13AK","12BK","15BK","14CK","11CK","12CK","15CK","15DK","11CK","11DK","15DK","17DK","11CK","14DK","17EK","18DK"
"7","9AK","10AK","11 BK","12AK","12BK","14BK","14CK","11 BK","12CK","15CK","15DK","11CK","11CK","15DK","17DK","11CK","14DK","17DK","18DK"
"7","9AK","10AK","11 BK","12AK","12BK","14BK","14CK","10BK","11CK","15CK","14CK","11CK","11CK","15CK","17DK","11CK","13DK","17DK","17DK"
"7","8AK","10AK","11 BK","12AK","12AK","14BK","14CK","10BK","11CK","14CK","14CK","11CK","11CK","14CK","16DK","11CK","13CK","17DK","17DK"
"7","8AK","10AK","11 BK","12AK","12AK","14BK","13CK","10BK","11CK","14CK","14CK","11CK","11CK","14CK","16DK","10CK","13CK","16DK","17DK"
"7","8AK","10AK","11BK","12AK","12AK","14BK","13CK","10BK","11CK","14CK","14CK","11CK","11CK","14CK","16DK","10CK","13CK","16DK","17DK"
"7","8","9AK","11 BK","12BK","11AK","13BK","13BK","10BK","11CK","14CK","13CK","11BK","11CK","14CK","16DK","10CK","13CK","16DK","17DK"
"7","8","9AK","11 BK","11AK","11AK","13BK","13BK","10BK","11BK","13CK","13CK","11BK","11CK","14CK","15CK","10CK","13CK","16DK","16DK"
"7","8","9AK","10BK","11AK","11AK","13AK","13BK","10BK","10BK","13CK","13CK","11BK","10CK","14CK","15CK","10BK","12CK","16DK","16DK"
"7","8","9AK","10BK","11AK","11AK","13AK","12BK","9BK","10BK","13CK","13CK","10BK","10CK","13CK","15CK","10BK","12CK","16DK","16DK"
"7","8","9AK","10AK","11AK","11 AK","13AK","12BK","9BK","10BK","13BK","12CK","10BK","10CK","13CK","15CK","9BK","12CK","15DK","16DK"
"6","8","9AK","10AK","11","11AK","12AK","12BK","9BK","10BK","13BK","12CK","10BK","10CK","13CK","15CK","9BK","12BK","15DK","15CK"
"6","8","9AK","10AK","11","10AK","12AK","12BK","9BK","10BK","12BK","12CK","10BK","10CK","13CK","14CK","9BK","12BK","15DK","15CK"
"6","8","9AK","10AK","11","10AK","12AK","12BK","9AK","9BK","12BK","12CK","10BK","10CK","13CK","14CK","9BK","11 BK","15DK","15CK"
"6","7","8AK","10AK","10","10AK","12AK","11BK","9AK","9BK","12BK","11CK","10BK","10CK","13BK","14CK","9AK","11BK","15DK","15CK"
"6","7","8AK","9AK","10","10AK","12AK","11 BK","9AK","9BK","12BK","11CK","10BK","10BK","12BK","14CK","9AK","11BK","15CK","15CK"
"6","7","8","9AK","10","10","11AK","11BK","8AK","9BK","11BK","11CK","10BK","10BK","12BK","13CK","8AK","11BK","14CK","14CK"
"6","7","8","9AK","10","10","11AK","11AK","8AK","9BK","11BK","11CK","10BK","9BK","12BK","13BK","8AK","11BK","14CK","14CK"
"6","7","8","9AK","10","10","11AK","11AK","8AK","8BK","11BK","10BK","10AK","9BK","12BK","13BK","8AK","11AK","14CK","14BK"
"6","7","8","9AK","10","9","11AK","10AK","8AK","8BK","11BK","10BK","9AK","9BK","12BK","13BK","8AK","10AK","14CK","14BK"
"6","7","8","9AK","10","9","11 AK","10AK","8AK","8AK","11 BK","10BK","9AK","9BK","12BK","13BK","8AK","10K","14CK","13BK"
"6","7","8","9AK","9","9","10","10AK","8AK","8AK","10BK","10BK","9AK","9BK","11BK","12BK","8","10BK","13CK","13BK"
"6","7","8","8AK","9","9","10","10AK","8AK","8AK","10BK","10BK","9AK","9BK","11BK","12BK","7","10AK","13CK","13BK"
"6","7","7","8AK","9","9","10","9AK","7AK","8AK","10AK","9BK","9AK","9BK","11BK","12BK","7","10AK","13CK","13BK"
"6","7","7","8AK","9","9","10","9AK","7AK","7AK","10AK","9BK","9AK","9BK","11BK","12BK","7","9AK","13CK","12AK"
"6","6","7","8AK","9","8","10","9AK","7AK","7AK","9AK","9BK","9AK","9BK","11BK","11BK","7","9AK","13BK","12AK"
"5","6","7","8","9","8","9","9AK","7","7AK","9AK","9BK","9AK","9BK","10BK","11BK","7","9","13BK","12AK"
"5","6","7","8","9","8","9","9AK","7","7AK","9AK","8BK","9AK","8AK","10BK","11BK","7","9","12BK","12AK"
"5","6","7","7","8","8","9","8AK","7","7AK","9AK","8BK","8AK","8AK","10AK","11BK","6","9","12BK","12AK"
"5","6","7","7","8","8","9","8AK","7","6AK","9AK","8BK","8AK","8AK","10AK","11BK","6","9","12BK","11AK"
"5","6","7","7","8","8","9","8AK","7","6AK","8AK","8BK","8AK","8AK","10AK","10BK","6","8","12BK","11AK"
"5","6","6","7","8","8","8","8","6","6","8AK","7BK","8","8AK","10AK","10BK","6","8","12BK","11"
"5","6","6","7","8","7","8","7","6","6","8AK","7BK","8","8AK","9AK","10AK","6","8","12BK","11"
"5","6","6","7","8","7","8","7","6","6","8AK","7AK","8","8AK","9AK","10AK","6","8","11BK","10"
"5","6","6","7","7","7","8","7","6","6","7AK","7AK","8","8AK","9AK","9AK","5","8","11AK","10"
"5","6","6","6","7","7","8","7","6","5","7AK","6AK","8","7AK","9AK","9AK","5","7","11AK","10"
"5","5","6","6","7","7","7","7","6","5","7","6AK","8","7","9AK","9AK","5","7","11AK","10"
"5","5","6","6","7","7","7","7","6","5","7","6AK","8","7","9AK","9AK","5","7","11AK","10"
