"9","10AS","11 AS","12BS","13BS","13BK","15BS","14CS","12CK","13CK","16CK","15DK","13CK","13CS","16CK","17DS","12CK","15CS","19DK","18DK"
"9","10AK","11AK","12BK","13BK","13BS","14BK","14CK","12BS","13CS","15CS","15CS","13BS","13CK","16CS*","17DK","12CS","15CK","18DS","18DS"
"8","10","11AS","12BS","13AS","13BK","14BS","14CS","12BK","12CK","15CK","15CK","13BK","13CS","16CK","17DS","12CK","14CS","18DK","18DK"
"8","9","10AK","11BK","13AK","12BS","140K","14CK","12BS","Í2CS","15CS","14CS","13BS","13CK","15CS","17CK","12BS","14CK","18DS","18DS"
"8","9","10AS","11BS","12 AS","12BK","14BS","13CS","12BK","12CK","15CK","14CK","13BK","13CS","15CK","16CS","11BK","14CS","18DK","17DK"
"8","9","10AK","11BK","12AK","12BS","14BK","13CK","11BS","12CS","14CS","14CS","13BS","12CK","15CS","16CK","11BS","14CK","17DS","17DS"
"8","9","10AS","11BS","12AS","12AK","13BS","13BS","11BK","11CK","14CK","14CK","13BK","12CS","15CK","16CK","11BK","13CS","17DK","17CK"
"8","9","10AK","11BK","12AK","12AS","13BK","13BK","11BS","11BS","14CS","13CS","12BS","12CK","14CS","16CK","11BS","13BK","17DS","16CS"
"8","9","10AS","11 AS","12AS","12AK","13BS","13BS","11BK","11BK","14CK","13CK","12BK","12CS","14CK","15CS","11BK","13BS","17DK","16CK"
"8","9","10AK","10AK","12AK","11 AS","13BK","12BK","11BS","11BS","13CS","13CS","12BS","12CK","14CS","15CK","10AS","13BK","16CS","16CS"
"8","9","9AS","10AS","12AS","11AK","13AS","12BS","11BK","11BK","13CK","12CK","12BK","12CS","14CK","15CS","10AK","12BS","16CK","15CK"
"8","9","9AK","10AK","11AK","11AS","12AK","12BK","10BS","10BS","13CS","12CS","12BS","11BK","14BS","14CK","10AS","12BK","16CS","15CS"
"8","8","9","10AS","11","11AK","12AS","12BS","10BK","10BK","13BK","12CK","12BK","11BS","13BK","14CS","10AK","12BS","16CK","15CK"
"7","8","9","10AK","11","11AS","12AK","12BK","10BS","10BS","12BS","12CS","12BS","11BK","13BS","14CK","9AS","12BK","15CS","15CS"
"7","8","9","10AS","11","11AK","12AS","11BS","10AK","10BK","12BK","11CK","11BK","11BS","13BK","14BS","9AK","11BS","15CK","14BK"
"7","8","9","9AK","11","10AS","12AK","11BK","10AS","9BS","12BS","11CS","11AS","11BK","13B8","13BK","9AS","11 AK","15CS","14BS"
"7","8","9","9AS","11","10AK","11 AS","11BS","9AK","9BK","12BK","11CK","11AK","11BS","13BK","13BS","9AK","11 AS","15CK","14BK"
"7","8","8","9AK","10","10","11AK","11BK","9AS","9BS","11BS","11CS","11 AS","11BK","12BS","13BK","8","11 AK","15CS","13BS"
"7","8","8","9AS","10","10","11 AS","10AS","9AL","9BK","11BK","10CK","11AK","10BS","12BK","13BS","8","10AS","14CK","13BK"
"7","8","8","9AK","10","10","11 AK","10AK","9AS","9BS","11BS","10CS","11 AS","10BK","12BS","12BK","8","10AK","14CS","13BS"
"7","8","8","9AS","10","10","11 AS","10AS","9AK","8AK","11BK","10BK","10AK","10BS","12BK","12BS","8","10AS","14CK","13AK"
"7","7","8","9AK","10","9","10AK","10AK","9AS","8AS","10BS","9BS","10AS","10BK","11BS","12BK","7","10AK","14BS","12 AS"
"7","7","8","8","10","9","10","10AS","8AK","8AK","10BK","9BK","10AK","10BS","11BK","12BS","7","9","13BK","12AK"
"7","7","8","8","9","9","10","9AK","8AS","8AS","10BS","9BS","10AS","10BK","11BS","11BK","7","9","13BS","12AS"
"7","7","8","8","9","9","10","9AS","8AK","7AK","10BK","9BK","10AK","9AS","11BK","11BS","7","9","13BK","11AK"
"6","7","7","8","9","9","10","9AK","8","7AS","9AS","8BS","10AS","9AK","11BS","11BK","7","9","13BS","11AS"
"6","7","7","8","9","9","9","9AS","8","7AK","9AK","8BK","10AK","9AS","10AK","10BS","6","8","12BK","11AK"
"6","7","7","8","9","8","9","9AK","7","7AS","9AS","8BS","9","9AK","10AS","10BK","6","8","12BS","10"
"6","7","7","7","9","8","9","8AS","7","6AK","8AK","8BK","9","9AS","10AK","10BS","6","8","12BK","10"
"6","7","7","7","9","8","9","8AK","7","6AS","8AS","7BS","9","9AK","10AS","10AK","6","8","12BS","10"
"6","7","7","7","8","8","9","8AS","7","6","8AK","7BK","9","8AS","9AK","9AS","5","7","11AK","10"
"6","6","7","7","8","8","8","8AK","7","6","8AS","7BS","9","8AK","9AS","9AK","5","7","11AS","9"
"6","6","6","7","8","8","8","7","7","6","7AK","6BK","9","8","9AK","9AS","5","7","11AK","9"
"6","6","6","7","8","7","6","7","6","5","7AS","6BS","9","8","9AS","9AK","5","7","11AS","9"
"6","6","6","6","8","7","8","7","6","5","7AK","6BK","8","8","9AK","8AS","4","6","11AK","8"
"6","6","6","6","8","7","8","7","6","5","7","6AS","8","8","8AS","8AK","4","6","10AS","8"
"6","6","6","6","7","7","7","7","6","5","6","5AK","8","8","8AK","8AS","4","6","10AK","8"
"5","6","6","6","7","7","7","6","6","4","6","5AS","8","7","8","8AK","4","0","10","0"
"5","6","6","6","7","7","7","6","5","4","6","5AK","8","7","8","7AS","3","0","10","0"
"5","6","5","6","7","6","7","6","5","4","6","5AS","8","7","7","7AK","3","0","9","0"
"5","5","5","5","7","6","7","6","5","4","5","4AK","8","7","7","7AS","3","0","9","0"
"5","5","5","5","7","6","6","6","5","4","5","4AS","7","7","7","6AK","3","0","9","0"
"5","5","5","5","6","6","6","5","5","3","5","4AK","7","7","7","6","0","0","9","0"
"5","5","5","5","6","6","6","5","5","3","5","3AS","7","6","7","6","0","0","8","0"
"5","5","5","5","6","6","€","5","4","3","4","3AK","7","6","6","6","0","0","8","0"
"5","5","5","5","6","5","6","5","4","3","4","3","7","6","6","5","0","0","8","0"
"5","5","4","4","6","5","5","5","5","2","4","3","7","6","6","5","0","0","8","0"
"5","5","4","4","6","5","5","4","4","2","4","2","6","6","6","• 5","0","0","0","0"
"5","5","4","4","6","5","5","4","5","2","3","2","6","6","5","5","0","0","0","0"
"4","4","4","4","5","5","5","4","3","2","3","2","6","6","5","4","0","0","0","0"
"4","4","4","4","5","5","5","4","3","0","3","0","6","5","5","4","0","0","0","0"
"4","4","4","4","5","4","4","3","3","0","3","0","6","5","5","4","0","0","0","0"
"4","4","4","3","5","4","4","3","3","0","2","0","6","5","5","0","0","0","0","0"
"4","4","4","3","5","4","4","3","3","0","2","0","6","5","4","0","0","0","0","0"
"4","4","3","3","5","4","4","3","3","0","2","0","5","5","4","0","0","0","0","0"
"4","4","3","3","4","4","4","3","2","0","0","0","5","5","4","0","0","0","0","0"
"4","4","3","3","4","4","3","2","2","0","0","0","5","4","0","0","0","0","0","0"
"4","4","3","3","4","4","3","2","2","0","0","0","5","4","0","0","0","0","0","0"
"4","4","3","3","4","4","3","2","2","0","0","0","5","4","0","0","0","0","0","0"
"3","3","3","2","4","3","3","2","0","0","0","0","5","4","0","0","0","0","0","0"
"3","3","3","2","4","3","3","2","0","0","0","0","5","4","0","0","0","0","0","0"
"3","3","2","2","3","3","2","1","0","0","0","0","4","0","0","0","0","0","0","0"
"3","3","2","2","3","3","2","1","0","0","0","0","4","0","0","0","0","0","0","0"
"3","3","2","2","3","3","2","1","0","0","0","0","4","0","0","0","0","0","0","0"
"3","3","2","1","3","2","2","1","0","0","0","0","4","0","0","0","0","0","0","0"
"3","3","2","1","3","2","2","1","0","0","0","0","4","0","0","0","0","0","0","0"
"3","3","2","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","3","2","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
